total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,treasury_code,tail_ratio_cut,tail_short_ratio_cut,tail_breadth_cut,tail_momentum_ceiling,tail_drawdown_cut,tail_risk_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs88_vb00_tm08_dd08_cap30,511090.0,0.9,0.88,-0.02,0.08,-0.08,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs88_vb00_tm08_dd08_cap50,511090.0,0.9,0.88,-0.02,0.08,-0.08,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs88_vb00_tm08_dd08_cap70,511090.0,0.9,0.88,-0.02,0.08,-0.08,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd06_cap30,511090.0,0.9,0.9,-0.03,0.06,-0.06,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd06_cap50,511090.0,0.9,0.9,-0.03,0.06,-0.06,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd06_cap70,511090.0,0.9,0.9,-0.03,0.06,-0.06,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd08_cap30,511090.0,0.9,0.9,-0.03,0.06,-0.08,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd08_cap50,511090.0,0.9,0.9,-0.03,0.06,-0.08,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm06_dd08_cap70,511090.0,0.9,0.9,-0.03,0.06,-0.08,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd06_cap30,511090.0,0.9,0.9,-0.03,0.08,-0.06,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd06_cap50,511090.0,0.9,0.9,-0.03,0.08,-0.06,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd06_cap70,511090.0,0.9,0.9,-0.03,0.08,-0.06,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd08_cap30,511090.0,0.9,0.9,-0.03,0.08,-0.08,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd08_cap50,511090.0,0.9,0.9,-0.03,0.08,-0.08,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb-1_tm08_dd08_cap70,511090.0,0.9,0.9,-0.03,0.08,-0.08,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd06_cap30,511090.0,0.9,0.9,-0.02,0.06,-0.06,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd06_cap50,511090.0,0.9,0.9,-0.02,0.06,-0.06,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd06_cap70,511090.0,0.9,0.9,-0.02,0.06,-0.06,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd08_cap30,511090.0,0.9,0.9,-0.02,0.06,-0.08,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd08_cap50,511090.0,0.9,0.9,-0.02,0.06,-0.08,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm06_dd08_cap70,511090.0,0.9,0.9,-0.02,0.06,-0.08,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd06_cap30,511090.0,0.9,0.9,-0.02,0.08,-0.06,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd06_cap50,511090.0,0.9,0.9,-0.02,0.08,-0.06,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd06_cap70,511090.0,0.9,0.9,-0.02,0.08,-0.06,0.7,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd08_cap30,511090.0,0.9,0.9,-0.02,0.08,-0.08,0.3,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd08_cap50,511090.0,0.9,0.9,-0.02,0.08,-0.08,0.5,0.0,0.0,0.0,False,full_history,False
25.41699775416407,0.2636092107437109,0.2122269843440022,1.2421097701526134,-0.2455058530220633,45.05653946334074,1450,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__tailbond_511090_vr90_vs90_vb00_tm08_dd08_cap70,511090.0,0.9,0.9,-0.02,0.08,-0.08,0.7,0.0,0.0,0.0,False,full_history,False
